Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2603.51871089146,2743.38857281135,2838.47197259622,2772.57963005713,2785.07411170014,2772.67144490813,2878.69946229799,2921.37209027165,3126.53512211915,3338.76209023096,3595.95044908964,3907.01181027174,4268.38335589405,4748.26191756201,5013.81667045545,5148.9100263446,5543.43574164572,5679.7852565026,5821.49064272897,6069.05404485017,6472.8514012089,6055.09711763363,5967.77830926407,5664.96303325051,5841.74919254,6167.51272700545,6494.28013196959,6591.60807033276,6463.0047088078,6545.42500266815,6149.86718171298,6107.64813406258,5973.98216883419,6167.46021218994,6427.1682800904,6596.33496795058,6640.72624266152,6764.85764267331,6687.49446621217,6621.63600079445,6817.78345634413,6823.0331851176,6944.62257593723,6941.43965883253,7258.78101654079,7409.56827992249,7622.03919432148,8003.2532101272,8330.76364001877,8246.09612122851,8792.63334959864,9067.99212019529,9167.49818450433,9366.73824670239,9338.34170840985,8936.1955889444,8577.84277969667,8628.25209645723,8722.33529970988,8771.43950372603,8435.01046209185,8799.22844579944,9032.08377657776,9288.02594608687,9566.74408628371,
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8210.30223985164,8756.68902032684,9465.82572394537,8896.87024646052,9248.67078884591,10201.698619853,10498.4210122792,11516.5673541102,12241.9339765414,13114.6310474066,14365.0366932463,14940.2205102853,15100.8326777141,15262.6963523785,14526.4484483504,14227.8653462478,14832.463331487,15361.4509762539,16115.4230033625,17406.928604288,18149.7256497938,17752.2741311295,16827.21595859,16851.8379068279,17395.011678035,17524.1811596121,18361.3684724239,18788.7092693249,19410.8092314416,20082.6410665313,19382.8687219216,18570.1489669848,17452.8832067824,17540.078082481,17852.2143292615,18182.6370239921,18888.0054711959,19775.173675272,20509.0448456954,20571.3303337703,21523.3992235883,20985.2828573064,21012.5595449081,21338.1720739511,21516.1662922098,22250.0263806215,23487.4418767503,23862.135352962,23887.7289633459,22572.5926053677,21982.1839041348,21842.8635599786,21036.3003366556,20609.6076272963,20713.7670210437,20424.2087530019,20684.7801825176,20788.7046543161,20483.9550976366,20494.3871602646,17519.837062872,17475.0281776857,20472.9494048647,21068.2610447067,21581.2171257633,
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,64932.0843458243,62303.4681448926,72760.0838890241,77308.8630968501,80082.6794581564,96517.1336821703,84483.3896949123,63568.3324706453,63000.67420568,61220.7080386665,57811.7720728478,54270.0845517948,49618.4647311583,49057.0847164443,46889.4915760067,44296.3390449877,44179.827869454,44201.1394947727,41672.3708419389,40342.0504065212,39721.4345352129,39274.4980204335,38331.6576177026,39820.2107524086,36331.1813349886,37045.9342568638,37509.5983847742,37269.3099216587,37976.2627573601,38595.1688513702,37948.6590825194,37312.2778797122,38229.3565684183,36174.516515486,34126.6941563969,32855.6021602466,33121.3178241724,33754.3640783713,33544.5389457877,32381.0739795231,31148.7297405401,30625.1287744656,29492.4145927789,29524.65912789,29200.1952024222,29996.2407223175,30015.9588506697,29256.1833678343,28549.1756060465,28645.9645396284,29563.8682753082,
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,409.39951009812,406.291418918553,397.262037485288,389.593921511192,395.97778052767,370.056039481574,389.665426064711,406.33736880742,420.682203225947,426.159561589084,432.838643488682,482.235722777153,483.023534472283,516.678056159163,523.422165152942,527.791600354552,570.054288192741,713.587145838936,725.554916193497,756.380975678321,812.671325588739,795.191842865383,863.46389569327,917.291292689812,963.016574291679,1043.38748981674,1099.85817824831,1138.39922318847,1182.98781073316,1248.61600842811,1259.6237645235,1321.09878230279,1427.25693317315,1506.4152751782,1552.73915195801,1632.02169500573,1701.11878173586,1952.25734603779,2017.76018913403,2148.56480375034,2378.72810760985,2552.48871073094,2654.74798946027,2671.07460201171,2797.81883971908,2954.04081911097,3173.36773217431,3211.80903275593,3300.55006461736,3467.38598979356,3092.12428399363,3206.20366997254,3349.73309632799,3480.51388574877,,
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,393.861742487166,409.502166469248,426.901637851857,441.728045569419,460.824434130607,480.490649773385,508.141727280139,535.405247145742,588.907189594904,674.389989055809,785.474884442778,971.592899383618,1184.47370056075,1370.73282732856,1419.44206854257,1464.68785200858,1539.17387299982,1635.51259140874,1760.57070364001,1859.49457887642,2002.99615272235,2111.34563888905,2276.04982459673,2484.51795571067,2603.44865679004,2693.78188151685,2816.7693715823,3050.23176245012,3536.42325387877,3888.73045113925,4039.46544455099,4224.09857544948,4226.73999498293,4186.14547358363,4219.4408088678,4399.1388580936,4543.2105349273,4809.4439184672,4724.93670942028,5070.94772048729,5062.64289173588,4971.96371794188,5175.47655317231,5320.440295139,5369.42516766112,5514.21742664705,5865.00026521361,6085.6354476126,6158.61629368051,5179.4138607146,5584.5034321846,5850.07858575461,5742.91924452636,6284.97678002618,6547.12254115892,6141.20394726616,6490.83463593483,6662.57644805467,6843.84612027739,6951.73189051146,6254.24806241091,6895.91184943107,7159.5860618268,7269.05170664457,6937.33180990267,
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,575.894391468806,593.189558332525,560.326768152575,545.581408664112,545.874892158702,539.817040213822,531.90309134597,544.747072768765,540.093413129288,565.30834319678,565.812174200598,560.464655722271,549.598711724139,549.35454984184,573.024209010012,564.260762473446,586.137157573357,602.199701083141,603.119667759043,581.982298397451,549.851069399498,535.271803204363,569.909860587753,517.400561236801,559.576063736741,574.324850721819,587.348322352386,551.039434586106,551.209370152878,547.973638780833,519.786735961912,500.991150890901,454.148968239471,441.384907508364,448.784442959801,468.150527620686,437.925054761723,448.634663639551,457.148858416438,460.827900216085,437.168928414826,446.658634192083,452.808702217035,418.240532289858,433.825227770233,427.968043155237,439.294330902768,450.762785401893,450.313616886022,492.215398914836,519.141456408484,532.38295493852,553.729578314912,349.821171688973,351.561554911625,366.322853938121,376.858254120398,387.35795131742,395.020015455909,401.82582161435,398.834274122139,396.020622931961,398.91539795642,397.467795750451,389.938307964229,
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15432.4717490557,15605.523188594,16455.7535452389,17007.690713787,17800.8641385665,18585.88144194,19476.027074606,19715.0936501258,20371.1440869411,21114.2870593259,21428.9091307708,21642.5407846389,22573.5662893211,23799.695529436,24257.8168034862,24275.8127510644,25369.4634351839,25960.6392016614,26663.7706981097,27384.6779329775,27622.3734030629,28215.530855259,26999.079084851,27418.4916111044,28762.9722015849,29851.6432940057,30183.4087940958,31001.1298465676,31951.5504658265,32116.9233234971,31700.5462613508,30654.3331550624,30563.3788132238,31032.7546058282,32074.1562636226,32595.4515150443,32801.3018574024,33867.0079071879,34894.6134264056,36391.535343959,37906.8601321366,38200.456120621,38921.6673033743,39270.0234577749,40108.7587456658,41006.2229523971,41663.5123057295,42106.8724378248,42067.5687072607,40376.4153847836,41164.3399119626,42043.6419795513,42320.6431330726,42851.170527104,43643.2356440047,43594.1941045394,43551.3425975115,44339.3886689254,44907.3436912123,45100.2915069262,42366.1285377884,44639.193269037,45677.686578804,45048.2842408265,44413.3983847404,
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6751.23105612115,6032.12672275095,5753.06463671683,5768.72584920353,5982.6095525767,6333.36546500049,6631.85350572521,6792.74879824524,6983.37004431708,7127.71001687715,7450.86082262,7730.94875575432,8057.22231935461,8405.63159028509,8923.85904704259,9387.59188976247,10036.4787965852,10712.5543317673,11176.9879548804,10792.8296963649,10998.6534832885,11421.7332703753,11544.5427262519,11661.9769238564,12076.1572564969,12596.8862547468,12991.54601565,13696.463585633,14411.9811999448,15024.0127296269,14621.1363727276,15739.1352320017,16397.2583916271,16494.8126887526,16856.766201271,
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39907.2639267037,42297.9647164108,43214.5154916018,44364.4660281673,45930.2929567467,46358.4508378097,47005.6873401697,47845.6267018487,48942.1364870515,51120.4346329879,53989.1606421225,55895.352618331,57246.1296800907,58558.1925084256,59091.0840928895,54811.345563212,54351.7579734581,55863.553582534,56087.0461326231,57369.1432315502,59771.4492222028,60397.2732177708,59259.1608337892,59382.7013769376,60949.9323713349,62910.658161,63747.3359265378,64352.5552528981,65975.1065826061,68278.0621348358,70063.8517086247,68559.9382296082,67778.5475359796,67079.4643937643,67391.8444211439,67264.9113311617,67284.1091695976,68640.0745320635,70510.0256437591,71341.3428665645,73749.9389517966,74439.4637644735,73824.3849167809,73254.9529864219,74718.6836260364,76282.9840696619,78893.8078199046,81254.1701015272,82481.0680560935,79585.5216989959,81315.4228307049,81874.3362425008,81964.8864937809,82479.9215677304,83394.3712888211,83806.4476003837,84611.0998672721,84967.5886498224,86756.6022327472,87123.6604234257,84637.0132935333,88661.2029776281,90605.019427268,90077.4460280731,90067.4645431168,
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67617.8205403696,64722.9832990297,65006.4871287216,60861.9006460501,60780.669022098,61892.8083445708,61847.8212238857,62434.1859444218,63393.3938698644,63859.9826096615,64594.5213908684,58636.7036143365,64267.6930018122,67508.9385276664,69818.1528119104,,
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3222.68320691095,3330.52707974518,3391.27067852121,3512.5701002739,3528.8579265412,3485.3610467235,3813.4880420372,3879.66399521903,3948.30026572163,4040.0058011806,4039.58221003868,4353.53619549239,4252.43567121887,3973.5039726836,3959.79582475475,3419.8279711603,3488.60951805533,3818.62804303532,4063.41850322282,4341.27884005509,4627.19349061049,4866.12669776366,4244.09899383271,3975.62230556306,4072.50464907353,4153.37019930025,4310.54362901388,4528.6333769652,4783.26035220905,5192.61380044824,5290.53694835535,5606.86557277047,6151.76546454326,6461.73217350303,6688.29717704707,7201.13100361441,7605.28953010603,8058.94228801535,8287.45061096547,8161.45168872186,8465.35303258864,8632.0148244056,8810.69052712257,9130.7842621819,9642.37478651228,10104.4208391373,10611.6144012877,11051.3450717678,11356.0922105983,11116.4093443103,11649.2897090856,12252.8441074615,12882.834417927,13182.7329619856,13285.9540361192,13433.9202987032,13505.097711133,13473.3458532934,13763.0068844795,13630.5935435578,12679.024004022,14051.4713630677,14283.1489501524,14280.3475638842,14579.4001071307,
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,241.38865640518,177.353933927811,166.089290187301,178.749038517739,206.39971909742,235.704122134957,253.637443822626,232.936829969655,217.629498896299,247.617408237114,287.360990977917,299.312840926518,303.174293759294,319.325276730838,320.021423931396,341.835493900954,331.302441675199,351.558278512051,386.173258026462,409.983402451709,436.591787138212,453.072706510383,486.894420983869,531.391311022454,604.354027423819,676.279975098168,725.829362656239,797.34114295479,872.659353617186,895.53052635227,917.270661782581,989.548540519036,1117.27329480169,1258.34946089635,1406.85845705008,1545.19429404212,1681.62743528935,1819.09789302268,1944.43719705771,2076.81812919622,2237.44298500334,2405.89396743215,2610.72960252379,2857.0373538115,3127.86276523632,3465.81734409951,3883.35412942474,4409.75700836878,4811.47471804961,5237.76666540352,5764.86534987407,6275.90956436258,6723.19443752823,7198.06876478162,7686.57792954381,8175.33285077393,8679.37704460133,9221.51403820573,9798.6528523316,10356.4804194995,10573.6420059282,11469.5707134928,11830.5983703496,12484.1578844175,13121.6769905565,
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1495.16746754194,1584.79700802047,1544.73084077175,1701.85098116155,1925.78185183022,1795.15446525207,1927.01291240163,1939.09574002605,2099.19940540587,2209.89957239449,2340.31065205636,2453.14652785489,2445.07611276194,2475.02677039287,2466.81998522238,2551.2970644557,2765.86772079083,2861.15876809449,3055.94030479339,3010.66074752137,2576.91660095729,2562.42591923373,2466.30363782942,2276.86700017061,2128.64190478015,2138.06011188618,2123.07460132975,2035.62090959375,1981.38877451772,1962.42170003804,1866.0785698741,1794.12062566918,1719.71261335163,1649.47036183619,1598.69239055813,1647.08777075504,1706.97650014485,1801.13163122133,1808.42289027986,1770.86540389357,1717.95385651231,1636.57318705218,1551.27925902838,1441.58801755037,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2315.38147441648,2395.67689089222,
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,935.699954812011,932.280026939942,942.759289850998,956.891728661397,969.229047665523,966.950594049791,988.594437772544,860.08689924625,892.491104144478,912.754108454771,916.710625779195,923.604760607703,922.880502053864,945.932707437732,1018.79726418801,1102.17636716094,1014.07667154038,1124.03776731799,1334.48750457376,1375.91817432986,1305.68366184321,1475.98950174546,1549.61272438048,1622.46829304371,1695.95061001327,1778.88090277491,1842.96431745669,1749.42466570751,1565.13475286994,1492.28176078781,1360.47765296011,1271.04658608388,1196.85081918895,1070.98275377636,1060.87326552909,1062.01607349987,1077.38925202961,1096.69757735007,1118.50819963079,1138.36298546565,1151.27689302947,1169.92670464984,1189.96707897027,1221.09446141454,1271.74326874167,1264.74345218659,1277.32990712342,1295.73067471287,1295.02211276052,1290.89961351149,1290.9013745759,1297.3064962694,1319.66961634054,1347.2130636706,1381.81938454907,1415.00009710569,1435.61830727839,1444.90682916573,1461.01969999317,1470.31785276187,1434.51913723409,1443.57600237663,1458.66180431693,1468.17837007337,1480.73097431993,
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1302.84345903481,1131.98772586452,1336.6998089344,1369.60082154167,1300.8958995998,1278.25079403072,1326.48771356794,1275.64800012337,1292.4576202688,1372.72158763073,1330.80191738713,1372.67158662084,1338.80477318904,1409.50960050226,1415.3013778405,1309.61694062181,1208.43992183964,1187.22781798447,1089.43139011844,1056.32764928324,1046.19884187998,1040.05243655308,1004.68917686245,987.078612402051,1007.5315807597,979.229876234951,993.629063435171,988.544179306769,961.885634113761,920.159121957634,831.662947440969,736.691215470812,637.436883335816,532.214450612231,487.814601480181,471.254216678637,457.55178560632,424.966609734203,406.859287635037,376.62289344811,339.52682222392,322.033920024307,321.547848190451,329.709536540469,341.714925751419,351.708486411683,358.454382275579,377.437143095814,393.331182464822,383.515898271062,400.619567973092,417.130434045991,438.406058243633,464.526715460494,481.830241883776,495.826633014883,480.461377880475,482.854682128541,495.312105711027,482.524295129472,470.852950000929,485.160805929784,513.512704372167,539.45912637913,554.244129980766,
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1192.85616529576,1259.50432623652,1290.76325572732,1206.1534137723,1218.55873958116,1228.77600898682,1210.73883952684,1201.40130423722,1255.92951871902,1311.23001699027,1353.23817407044,1414.23871124911,1489.16526262926,1562.12627199102,1633.5218596222,1711.43754680841,1685.48230892799,1498.31802356781,1556.66717228441,1670.77966059118,1921.96861829766,2211.31674185091,2674.95109240622,2773.62663758927,2894.09973517119,2776.76428489105,2511.48682046393,2443.79019878646,2415.94091643835,2408.14159896257,2363.76701814587,2352.52754080776,2346.67913794406,2255.94360801961,2069.79640456567,2092.54337905245,2122.62819294837,2064.7536042465,2095.34403570595,1986.8478922289,2057.01922023551,2056.16505922617,2100.16876714574,2058.88683675038,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1679.58061097707,
